state,city,latitude,longitude,altitude,time,temperature,precipitation,wind_direction,wind_speed,sunshine_duration,humidity,pressure
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-23 18:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-23 19:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-23 20:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-23 21:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-23 22:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-23 23:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hanazono,36.86694444444444,140.6338888888889,370,2017-06-23 24:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 1:00:00,18.9,0.0,WSW,1.5,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 2:00:00,19.0,0.0,Calm,0.2,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 3:00:00,19.0,0.0,NNE,0.6,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 4:00:00,18.9,0.0,SSW,0.6,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 5:00:00,19.8,0.0,SSW,2.8,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 6:00:00,20.1,0.0,SSW,3.3,0.1,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 7:00:00,20.6,0.0,S,2.8,0.2,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 8:00:00,22.0,0.0,S,4.0,0.8,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 9:00:00,23.5,0.0,S,4.2,1.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 10:00:00,23.3,0.0,S,4.3,1.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 11:00:00,23.2,0.0,S,4.7,1.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 12:00:00,23.0,0.0,S,5.6,0.9,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 13:00:00,23.3,0.0,S,6.1,0.8,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 14:00:00,23.4,0.0,S,5.0,1.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 15:00:00,23.3,0.0,S,3.9,1.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 16:00:00,22.8,0.0,S,5.0,1.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 17:00:00,22.1,0.0,S,4.0,0.7,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 18:00:00,22.0,0.0,SSW,3.3,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 19:00:00,21.5,0.0,SSW,3.3,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 20:00:00,21.2,0.0,SSW,2.9,0.0,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 21:00:00,21.2,0.0,SSW,2.1,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 22:00:00,21.3,0.0,S,2.0,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 23:00:00,21.3,0.0,SSW,1.6,NaN,,
Ibaraki,Kita-ibaraki,36.833333333333336,140.7675,5,2017-06-23 24:00:00,21.3,0.0,SSW,2.3,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 1:00:00,18.9,0.0,ENE,0.4,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 2:00:00,18.5,0.0,N,0.7,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 3:00:00,18.4,0.0,Calm,0.1,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 4:00:00,18.3,0.0,NNW,0.3,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 5:00:00,18.3,0.0,Calm,0.0,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 6:00:00,19.0,0.0,N,0.4,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 7:00:00,20.5,0.0,Calm,0.2,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 8:00:00,22.8,0.0,WNW,0.6,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 9:00:00,24.5,0.0,SW,1.3,0.2,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 10:00:00,25.2,0.0,SSE,2.0,0.1,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 11:00:00,27.7,0.0,SSE,1.9,0.4,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 12:00:00,27.5,0.0,SSE,3.7,0.5,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 13:00:00,28.3,0.0,SSE,3.6,0.9,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 14:00:00,28.3,0.0,SSE,4.9,1.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 15:00:00,27.6,0.0,SSE,5.3,1.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 16:00:00,26.8,0.0,S,4.1,1.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 17:00:00,25.2,0.0,SSE,4.8,1.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 18:00:00,23.5,0.0,SE,3.3,0.1,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 19:00:00,22.5,0.0,SSE,3.0,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 20:00:00,22.0,0.0,SE,2.3,0.0,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 21:00:00,21.7,0.0,SE,2.8,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 22:00:00,21.4,0.0,E,1.0,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 23:00:00,21.2,0.0,Calm,0.2,NaN,,
Ibaraki,Daigo,36.76861111111111,140.33527777777778,120,2017-06-23 24:00:00,21.2,0.0,NNE,0.4,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 1:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 2:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 3:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 4:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 5:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 6:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 7:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 8:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 9:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 10:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 11:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 12:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 13:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 14:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 15:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 16:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 17:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 18:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 19:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 20:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 21:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 22:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 23:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Tokuda,36.76861111111111,140.46916666666667,270,2017-06-23 24:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 1:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 2:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 3:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 4:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 5:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 6:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 7:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 8:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 9:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 10:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 11:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 12:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 13:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 14:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 15:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 16:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 17:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 18:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 19:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 20:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 21:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 22:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 23:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Ohnoh,36.735,140.585,395,2017-06-23 24:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 1:00:00,20.7,0.0,S,0.8,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 2:00:00,20.3,0.0,SSE,1.5,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 3:00:00,20.8,0.0,S,1.2,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 4:00:00,20.3,0.0,SSW,0.9,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 5:00:00,20.7,0.0,SSW,1.7,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 6:00:00,20.8,0.0,S,2.2,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 7:00:00,22.7,0.0,SSE,1.7,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 8:00:00,23.2,0.0,SSE,3.1,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 9:00:00,22.6,0.0,SSE,3.3,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 10:00:00,22.9,0.0,SSE,2.8,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 11:00:00,23.4,0.0,S,3.1,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 12:00:00,23.6,0.0,S,3.6,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 13:00:00,24.4,0.0,SSE,4.3,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 14:00:00,23.6,0.0,SSE,3.9,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 15:00:00,23.3,0.0,SSE,3.9,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 16:00:00,22.9,0.0,S,3.7,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 17:00:00,23.0,0.0,S,2.5,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 18:00:00,22.4,0.0,SSE,2.0,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 19:00:00,22.3,0.0,S,1.4,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 20:00:00,22.1,0.0,S,1.5,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 21:00:00,21.7,0.0,SSW,1.1,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 22:00:00,21.5,0.0,SSW,1.1,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 23:00:00,21.6,0.0,S,1.3,,,
Ibaraki,Takahagi,36.70111111111111,140.71666666666667,4,2017-06-23 24:00:00,21.5,0.0,S,1.0,,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 1:00:00,18.5,0.0,N,0.5,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 2:00:00,18.2,0.0,NNW,0.8,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 3:00:00,18.4,0.0,NNW,0.7,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 4:00:00,18.4,0.0,Calm,0.2,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 5:00:00,18.8,0.0,NNW,0.5,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 6:00:00,19.6,0.0,NNW,0.4,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 7:00:00,21.6,0.0,S,0.9,0.3,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 8:00:00,22.4,0.0,SSE,1.9,0.4,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 9:00:00,24.5,0.0,S,1.0,0.4,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 10:00:00,25.2,0.0,SSE,1.2,0.5,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 11:00:00,25.8,0.0,S,1.0,0.4,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 12:00:00,27.0,0.0,SSE,3.0,0.4,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 13:00:00,27.0,0.0,SSE,2.3,0.8,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 14:00:00,27.7,0.0,S,2.8,0.9,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 15:00:00,26.5,0.0,SSE,2.7,1.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 16:00:00,25.5,0.0,SSE,3.4,1.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 17:00:00,23.8,0.0,SSE,3.0,0.5,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 18:00:00,22.7,0.0,SSE,1.8,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 19:00:00,22.0,0.0,E,0.8,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 20:00:00,21.2,0.0,N,0.7,0.0,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 21:00:00,20.5,0.0,N,0.8,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 22:00:00,20.6,0.0,N,0.9,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 23:00:00,20.8,0.0,N,0.6,NaN,,
Ibaraki,Hitachiomiya,36.60111111111111,140.31805555555556,95,2017-06-23 24:00:00,20.7,0.0,Calm,0.2,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 1:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 2:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 3:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 4:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 5:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 6:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 7:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 8:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 9:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 10:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 11:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 12:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 13:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 14:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 15:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 16:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 17:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 18:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 19:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 20:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 21:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 22:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 23:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Nakano,36.5025,140.46777777777777,17,2017-06-23 24:00:00,NaN,0.0,NaN,NaN,NaN,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 1:00:00,21.2,0.0,SW,0.8,NaN,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 2:00:00,21.1,0.0,SW,1.5,NaN,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 3:00:00,21.1,0.0,WSW,1.1,NaN,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 4:00:00,20.9,0.0,SSW,1.8,0.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 5:00:00,21.1,0.0,SSW,1.6,0.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 6:00:00,21.5,0.0,SSW,2.2,0.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 7:00:00,22.8,0.0,SW,3.8,0.1,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 8:00:00,23.3,0.0,SW,3.7,0.5,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 9:00:00,24.2,0.0,S,2.1,0.4,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 10:00:00,23.2,0.0,SSE,3.6,0.5,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 11:00:00,22.7,0.0,S,4.1,0.7,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 12:00:00,22.9,0.0,S,4.3,0.3,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 13:00:00,23.6,0.0,S,4.2,1.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 14:00:00,23.3,0.0,S,3.7,1.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 15:00:00,23.7,0.0,S,3.8,1.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 16:00:00,22.7,0.0,S,3.9,1.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 17:00:00,22.1,0.0,S,2.5,0.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 18:00:00,22.0,0.0,SSW,2.6,0.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 19:00:00,21.8,0.0,SSW,2.0,0.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 20:00:00,21.7,0.0,S,1.7,0.0,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 21:00:00,21.6,0.0,S,1.9,NaN,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 22:00:00,21.6,0.0,SSE,1.5,NaN,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 23:00:00,21.5,0.0,S,1.7,NaN,,
Ibaraki,Hitachi,36.56888888888889,140.63527777777776,34,2017-06-23 24:00:00,21.5,0.0,S,1.2,NaN,,
